PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
DeMeer Blankumsee,2574364,WR,FA,,,,,,,,,,,,,,,,,,,,,,,236,0.00
Jordan Bly,2574415,WR,FA,,,,,,,,,,,,,,,,,,,,,,,237,0.00
Silas Bolden,2574339,WR,FA,,,,,,,,,,,,,,,,,,,,,,,238,0.00
Tyler Boyd,2555466,WR,FA,,,,,,,,,,,,,,,,,,,,,,,239,0.00
Miles Boykin,2562631,WR,FA,,,,,,,,,,,,,,,,,,,,,,,240,0.00
Chandler Brayboy,2574208,WR,JAX,,,,,,,,,,,,,30.08,,,,,,,,,,241,0.00
Tyrone Broden,2574555,WR,SEA,,,,,,,,,,,,,27.63,,,,,,,,,,242,0.00
Ja'Corey Brooks,2574606,WR,WAS,,,,,,,,,,,,,21.71,,,,,,,,,,243,0.00
Sam Brown Jr.,2574623,WR,FA,,,,,,,,,,,,,,,,,,,,,,,244,0.00
Cole Burgess,2572983,WR,FA,,,,,,,,,,,,,,,,,,,,,,,245,0.00
Jermaine Burton,2571922,WR,CIN,,,,,,,,,,,,,24.62,,,,,,,,,,246,0.00
Deon Cain,2560987,WR,FA,,,,,,,,,,,,,,,,,,,,,,,247,0.00
Marquez Callaway,2565310,WR,FA,,,,,,,,,,,,,,,,,,,,,,,248,0.00
Cam Camper,2574209,WR,FA,,,,,,,,,,,,,,,,,,,,,,,249,0.00
Joshua Cephus,2573193,WR,JAX,,,,,,,,,,,,,30.08,,,,,,,,,,250,0.00
Quintez Cephus,2563926,WR,HOU,,,,,,,,,,,,,24.62,,,,,,,,,,251,0.00
DJ Chark,2561018,WR,FA,,,,,,,,,,,,,,,,,,,,,,,252,0.00
Irvin Charles,2568021,WR,NYJ,,,,,,,,,,,,,23.66,,,,,,,,,,253,0.00
Dan Chisena,2564514,WR,CAR,,,,,,,,,,,,,,,,,,,,,,,254,0.00
Efton Chism III,2574369,WR,NE,,,,,,,,,,,,,,,,,,,,,,,255,0.00
Chase Claypool,2564970,WR,FA,,,,,,,,,,,,,,,,,,,,,,,256,0.00
Elijah Cooks,2571029,WR,FA,,,,,,,,,,,,,,,,,,,,,,,257,0.00
Amari Cooper,2552487,WR,FA,,,,,,,,,,,,,,,,,,,,,,,258,0.00
Chase Cota,2570948,WR,FA,,,,,,,,,,,,,,,,,,,,,,,259,0.00
Jacob Cowing,2572492,WR,SF,,,,,,,,,,,,,,,,,,,,,,,260,0.00
River Cracraft,2559485,WR,WAS,,,,,,,,,,,,,21.71,,,,,,,,,,261,0.00
Malik Cunningham,2571222,WR,DET,,,,,,,,,,,,,34.50,,,,,,,,,,262,0.00
Mac Dalena,2574244,WR,FA,,,,,,,,,,,,,,,,,,,,,,,263,0.00
Roderick Daniels Jr.,2574660,WR,FA,,,,,,,,,,,,,,,,,,,,,,,264,0.00
Joaquin Davis,2574089,WR,MIN,,,,,,,,,,,,,31.09,,,,,,,,,,265,0.00
Tank Dell,2569813,WR,HOU,,,,,,,,,,,,,24.62,,,,,,,,,,266,0.00
Moochie Dixon,2574399,WR,FA,,,,,,,,,,,,,,,,,,,,,,,267,0.00
Phillip Dorsett,2552424,WR,LV,,,,,,,,,,,,,21.47,,,,,,,,,,268,0.00
Colton Dowell,2569801,WR,FA,,,,,,,,,,,,,,,,,,,,,,,269,0.00
Grant DuBose,2569786,WR,FA,,,,,,,,,,,,,,,,,,,,,,,270,0.00
Tru Edwards,2574266,WR,LAR,,,,,,,,,,,,,25.18,,,,,,,,,,271,0.00
Erik Ezukanma,2567889,WR,FA,,,,,,,,,,,,,,,,,,,,,,,272,0.00
Da'Quan Felton,2574420,WR,NYG,,,,,,,,,,,,,,,,,,,,,,,273,0.00
Dez Fitzpatrick,2566109,WR,FA,,,,,,,,,,,,,,,,,,,,,,,274,0.00
Dontae Fleming,2574345,WR,MIN,,,,,,,,,,,,,31.09,,,,,,,,,,275,0.00
Luke Floriea,2574044,WR,CLE,,,,,,,,,,,,,30.69,,,,,,,,,,276,0.00
Bryce Ford-Wheaton,2570590,WR,NYG,,,,,,,,,,,,,,,,,,,,,,,277,0.00
Montorie Foster Jr,2574559,WR,FA,,,,,,,,,,,,,,,,,,,,,,,278,0.00
Zakhari Franklin,2574291,WR,FA,,,,,,,,,,,,,,,,,,,,,,,279,0.00
Russell Gage,2561061,WR,FA,,,,,,,,,,,,,,,,,,,,,,,280,0.00
Michael Gallup,2560735,WR,FA,,,,,,,,,,,,,,,,,,,,,,,281,0.00
Jacolby George,2573981,WR,FA,,,,,,,,,,,,,,,,,,,,,,,282,0.00
Jaelen Gill,2573785,WR,FA,,,,,,,,,,,,,,,,,,,,,,,283,0.00
Stephen Gosnell,2573958,WR,BUF,,,,,,,,,,,,,23.75,,,,,,,,,,284,0.00
Danny Gray,2568210,WR,PHI,,,,,,,,,,,,,21.38,,,,,,,,,,285,0.00
Bryson Green,2574483,WR,ARI,,,,,,,,,,,,,26.68,,,,,,,,,,286,0.00
Garrett Greene,2574586,WR,TB,,,,,,,,,,,,,25.10,,,,,,,,,,287,0.00
Luke Grimm,2574512,WR,FA,,,,,,,,,,,,,,,,,,,,,,,288,0.00
Xavier Guillory,2573929,WR,FA,,,,,,,,,,,,,,,,,,,,,,,289,0.00
KJ Hamler,2563890,WR,FA,,,,,,,,,,,,,,,,,,,,,,,290,0.00
Kelvin Harmon,2562577,WR,FA,,,,,,,,,,,,,,,,,,,,,,,291,0.00
Jacob Harris,2566220,WR,FA,,,,,,,,,,,,,,,,,,,,,,,292,0.00
A.J. Henning,2574324,WR,MIA,,,,,,,,,,,,,24.02,,,,,,,,,,293,0.00
Julian Hicks,2572799,WR,FA,,,,,,,,,,,,,,,,,,,,,,,294,0.00
Traeshon Holden,2574076,WR,DAL,,,,,,,,,,,,,31.89,,,,,,,,,,295,0.00
Jimmy Holiday,2574247,WR,SEA,,,,,,,,,,,,,27.63,,,,,,,,,,296,0.00
Dennis Houston,2568693,WR,TB,,,,,,,,,,,,,25.10,,,,,,,,,,297,0.00
Kobe Hudson,2573986,WR,FA,,,,,,,,,,,,,,,,,,,,,,,298,0.00
Trenton Irwin,2562900,WR,NYJ,,,,,,,,,,,,,23.66,,,,,,,,,,299,0.00
Andy Isabella,2562669,WR,FA,,,,,,,,,,,,,,,,,,,,,,,300,0.00
Qadir Ismail,2573857,WR,CHI,,,,,,,,,,,,,24.36,,,,,,,,,,301,0.00
Courtney Jackson,2574091,WR,SEA,,,,,,,,,,,,,27.63,,,,,,,,,,302,0.00
Daniel Jackson,2574172,WR,FA,,,,,,,,,,,,,,,,,,,,,,,303,0.00
Giles Jackson,2574460,WR,FA,,,,,,,,,,,,,,,,,,,,,,,304,0.00
JaQuae Jackson,2572875,WR,LAC,,,,,,,,,,,,,25.44,,,,,,,,,,305,0.00
Jha'Quan Jackson,2572069,WR,FA,,,,,,,,,,,,,,,,,,,,,,,306,0.00
John Jackson,2573843,WR,FA,,,,,,,,,,,,,,,,,,,,,,,307,0.00
Ketron Jackson Jr.,2574297,WR,FA,,,,,,,,,,,,,,,,,,,,,,,308,0.00
Lucky Jackson,2571730,WR,FA,,,,,,,,,,,,,,,,,,,,,,,309,0.00
Shedrick Jackson,2570828,WR,LV,,,,,,,,,,,,,21.47,,,,,,,,,,310,0.00
Trishton Jackson,2564355,WR,FA,,,,,,,,,,,,,,,,,,,,,,,311,0.00
Jadon Janke,2573157,WR,FA,,,,,,,,,,,,,,,,,,,,,,,312,0.00
Rakim Jarrett,2571575,WR,FA,,,,,,,,,,,,,,,,,,,,,,,313,0.00
John Jiles,2573491,WR,NE,,,,,,,,,,,,,,,,,,,,,,,314,0.00
Brandon Johnson,2568738,WR,TB,,,,,,,,,,,,,25.10,,,,,,,,,,315,0.00
Collin Johnson,2564202,WR,FA,,,,,,,,,,,,,,,,,,,,,,,316,0.00
Cornelius Johnson,2572474,WR,BAL,,,,,,,,,,,,,31.00,,,,,,,,,,317,0.00
Diontae Johnson,2562674,WR,FA,,,,,,,,,,,,,,,,,,,,,,,318,0.00
Jaylen Johnson,2573791,WR,FA,,,,,,,,,,,,,,,,,,,,,,,319,0.00
Johnny Johnson III,2568879,WR,FA,,,,,,,,,,,,,,,,,,,,,,,320,0.00
Kisean Johnson,2574051,WR,FA,,,,,,,,,,,,,,,,,,,,,,,321,0.00
Xavier Johnson,2572911,WR,FA,,,,,,,,,,,,,,,,,,,,,,,322,0.00
J.J. Jones,2574219,WR,FA,,,,,,,,,,,,,,,,,,,,,,,323,0.00
Jaylen Jones,2574516,WR,FA,,,,,,,,,,,,,,,,,,,,,,,324,0.00
Jeshaun Jones,2573298,WR,MIN,,,,,,,,,,,,,31.09,,,,,,,,,,325,0.00
Tyler Kahmann,2574189,WR,FA,,,,,,,,,,,,,,,,,,,,,,,326,0.00
Jakobie Keeney-James,2574113,WR,GB,,,,,,,,,,,,,31.13,,,,,,,,,,327,0.00
Josh Kelly,2574078,WR,HOU,,,,,,,,,,,,,24.62,,,,,,,,,,328,0.00
Ramel Keyton,2573232,WR,FA,,,,,,,,,,,,,,,,,,,,,,,329,0.00
Keith Kirkwood,2561224,WR,BAL,,,,,,,,,,,,,31.00,,,,,,,,,,330,0.00
Malik Knowles,2571216,WR,FA,,,,,,,,,,,,,,,,,,,,,,,331,0.00
Matt Landers,2571351,WR,FA,,,,,,,,,,,,,,,,,,,,,,,332,0.00
Darius Lassiter,2574222,WR,FA,,,,,,,,,,,,,,,,,,,,,,,333,0.00
Montana Lemonious-Craig,2574622,WR,FA,,,,,,,,,,,,,,,,,,,,,,,334,0.00
Robert Lewis,2574353,WR,FA,,,,,,,,,,,,,,,,,,,,,,,335,0.00
Dominic Lovett,2574115,WR,DET,,,,,,,,,,,,,34.50,,,,,,,,,,336,0.00
T.J. Luther,2570599,WR,FA,,,,,,,,,,,,,,,,,,,,,,,337,0.00
Phil Lutz,2574668,WR,FA,,,,,,,,,,,,,,,,,,,,,,,338,0.00
Terrace Marshall Jr.,2565902,WR,PHI,,,,,,,,,,,,,21.38,,,,,,,,,,339,0.00
Jesse Matthews,2571011,WR,FA,,,,,,,,,,,,,,,,,,,,,,,340,0.00
Jamoi Mayes,2574034,WR,FA,,,,,,,,,,,,,,,,,,,,,,,341,0.00
Nate McCollum,2574619,WR,FA,,,,,,,,,,,,,,,,,,,,,,,342,0.00
Lance McCutcheon,2567847,WR,TEN,,,,,,,,,,,,,22.79,,,,,,,,,,343,0.00
Cade McDonald,2574058,WR,FA,,,,,,,,,,,,,,,,,,,,,,,344,0.00
Jalen McMillan,2572552,WR,TB,,,,,,,,,,,,,25.10,,,,,,,,,,345,0.00
Bub Means,2572324,WR,NO,,,,,,,,,,,,,28.48,,,,,,,,,,346,0.00
Jackson Meeks,2574116,WR,DET,,,,,,,,,,,,,34.50,,,,,,,,,,347,0.00
Tommy Mellott,2574303,WR,FA,,,,,,,,,,,,,,,,,,,,,,,348,0.00
Anthony Miller,2560810,WR,FA,,,,,,,,,,,,,,,,,,,,,,,349,0.00
Dymere Miller,2574443,WR,FA,,,,,,,,,,,,,,,,,,,,,,,350,0.00
Jonathan Mingo,2569597,WR,DAL,,,,,,,,,,,,,31.89,,,,,,,,,,351,0.00
D.J. Montgomery,2562827,WR,IND,,,,,,,,,,,,,26.53,,,,,,,,,,352,0.00
Jordan Moore,2574036,WR,CIN,,,,,,,,,,,,,24.62,,,,,,,,,,353,0.00
Rondale Moore,2566433,WR,MIN,,,,,,,,,,,,,31.09,,,,,,,,,,354,0.00
Taylor Morin,2574468,WR,FA,,,,,,,,,,,,,,,,,,,,,,,355,0.00
Moose Muhammad III,2573993,WR,FA,,,,,,,,,,,,,,,,,,,,,,,356,0.00
Nick Nash,2573914,WR,ATL,,,,,,,,,,,,,24.18,,,,,,,,,,357,0.00
Jerjuan Newton,2574095,WR,FA,,,,,,,,,,,,,,,,,,,,,,,358,0.00
Isaiah Neyor,2574544,WR,GB,,,,,,,,,,,,,31.13,,,,,,,,,,359,0.00
K.J. Osborn,2564574,WR,ATL,,,,,,,,,,,,,24.18,,,,,,,,,,360,0.00
Coleman Owen,2574194,WR,IND,,,,,,,,,,,,,26.53,,,,,,,,,,361,0.00
Rashod Owens,2574037,WR,FA,,,,,,,,,,,,,,,,,,,,,,,362,0.00
Terique Owens,2573539,WR,FA,,,,,,,,,,,,,,,,,,,,,,,363,0.00
Tejhaun Palmer,2572423,WR,ARI,,,,,,,,,,,,,26.68,,,,,,,,,,364,0.00
Trey Palmer,2570350,WR,NO,,,,,,,,,,,,,28.48,,,,,,,,,,365,0.00
Eli Pancol,2574228,WR,IND,,,,,,,,,,,,,26.53,,,,,,,,,,366,0.00
Landon Parker,2574195,WR,FA,,,,,,,,,,,,,,,,,,,,,,,367,0.00
Zach Pascal,2558877,WR,FA,,,,,,,,,,,,,,,,,,,,,,,368,0.00
Cordarrelle Patterson,2540145,WR,FA,,,,,,,,,,,,,,,,,,,,,,,369,0.00
Donovan Peoples-Jones,2563803,WR,FA,,,,,,,,,,,,,,,,,,,,,,,370,0.00
A.T. Perry,2570137,WR,DEN,,,,,,,,,,,,,31.09,,,,,,,,,,371,0.00
Kyle Philips,2567664,WR,FA,,,,,,,,,,,,,,,,,,,,,,,372,0.00
John Rhys Plumlee,2573518,WR,PIT,,,,,,,,,,,,,29.26,,,,,,,,,,373,0.00
Ja'Lynn Polk,2572300,WR,NO,,,,,,,,,,,,,28.48,,,,,,,,,,374,0.00
Makai Polk,2567304,WR,FA,,,,,,,,,,,,,,,,,,,,,,,375,0.00
Cornell Powell,2566187,WR,FA,,,,,,,,,,,,,,,,,,,,,,,376,0.00
Kaden Prather,2573969,WR,FA,,,,,,,,,,,,,,,,,,,,,,,377,0.00
Brennan Presley,2574276,WR,LAR,,,,,,,,,,,,,25.18,,,,,,,,,,378,0.00
Hal Presley,2573970,WR,TEN,,,,,,,,,,,,,22.79,,,,,,,,,,379,0.00
Jamaal Pritchett,2574447,WR,NYJ,,,,,,,,,,,,,23.66,,,,,,,,,,380,0.00
Kendric Pryor,2568612,WR,CIN,,,,,,,,,,,,,24.62,,,,,,,,,,381,0.00
Jalen Reagor,2564850,WR,FA,,,,,,,,,,,,,,,,,,,,,,,382,0.00
Ja'Seem Reed,2574061,WR,CAR,,,,,,,,,,,,,,,,,,,,,,,383,0.00
Louis Rees-Zammit,2572177,WR,FA,,,,,,,,,,,,,,,,,,,,,,,384,0.00
Brenden Rice,2572480,WR,LV,,,,,,,,,,,,,21.47,,,,,,,,,,385,0.00
JP Richardson,2574017,WR,CHI,,,,,,,,,,,,,24.36,,,,,,,,,,386,0.00
Allen Robinson,2543509,WR,FA,,,,,,,,,,,,,,,,,,,,,,,387,0.00
Justyn Ross,2568432,WR,FA,,,,,,,,,,,,,,,,,,,,,,,388,0.00
Kyrese Rowan,2574104,WR,FA,,,,,,,,,,,,,,,,,,,,,,,389,0.00
Braylon Sanders,2569038,WR,FA,,,,,,,,,,,,,,,,,,,,,,,390,0.00
Tyler Scott,2569630,WR,LAR,,,,,,,,,,,,,25.18,,,,,,,,,,391,0.00
T.J. Sheffield,2574162,WR,FA,,,,,,,,,,,,,,,,,,,,,,,392,0.00
Laviska Shenault Jr.,2564232,WR,FA,,,,,,,,,,,,,,,,,,,,,,,393,0.00
Will Sheppard,2574638,WR,GB,,,,,,,,,,,,,31.13,,,,,,,,,,394,0.00
Steven Sims,2563033,WR,FA,,,,,,,,,,,,,,,,,,,,,,,395,0.00
Dorian Singer,2574232,WR,FA,,,,,,,,,,,,,,,,,,,,,,,396,0.00
Quentin Skinner,2574448,WR,NYJ,,,,,,,,,,,,,23.66,,,,,,,,,,397,0.00
Quincy Skinner Jr.,2573918,WR,FA,,,,,,,,,,,,,,,,,,,,,,,398,0.00
Ainias Smith,2572393,WR,CAR,,,,,,,,,,,,,,,,,,,,,,,399,0.00
Brandon Smith,2566839,WR,FA,,,,,,,,,,,,,,,,,,,,,,,400,0.00
Jaden Smith,2574651,WR,TB,,,,,,,,,,,,,25.10,,,,,,,,,,401,0.00
Key'Shawn Smith,2574309,WR,FA,,,,,,,,,,,,,,,,,,,,,,,402,0.00
Ihmir Smith-Marsette,2566319,WR,NYG,,,,,,,,,,,,,,,,,,,,,,,403,0.00
Equanimeous St. Brown,2560883,WR,FA,,,,,,,,,,,,,,,,,,,,,,,404,0.00
Drake Stoops,2573746,WR,FA,,,,,,,,,,,,,,,,,,,,,,,405,0.00
Mike Strachan,2565615,WR,FA,,,,,,,,,,,,,,,,,,,,,,,406,0.00
Blayne Taylor,2574197,WR,FA,,,,,,,,,,,,,,,,,,,,,,,407,0.00
Malik Taylor,2562995,WR,FA,,,,,,,,,,,,,,,,,,,,,,,408,0.00
Roc Taylor,2574501,WR,FA,,,,,,,,,,,,,,,,,,,,,,,409,0.00
Trent Taylor,2558202,WR,SF,,,,,,,,,,,,,,,,,,,,,,,410,0.00
Thayer Thomas,2571213,WR,FA,,,,,,,,,,,,,,,,,,,,,,,411,0.00
Kadarius Toney,2566376,WR,FA,,,,,,,,,,,,,,,,,,,,,,,412,0.00
Samori Toure,2567628,WR,NO,,,,,,,,,,,,,28.48,,,,,,,,,,413,0.00
Chris Tyree,2574410,WR,FA,,,,,,,,,,,,,,,,,,,,,,,414,0.00
Jalen Virgil,2568756,WR,FA,,,,,,,,,,,,,,,,,,,,,,,415,0.00
Dayton Wade,2572645,WR,BAL,,,,,,,,,,,,,31.00,,,,,,,,,,416,0.00
Montrell Washington,2567538,WR,FA,,,,,,,,,,,,,,,,,,,,,,,417,0.00
Quez Watkins,2564880,WR,PHI,,,,,,,,,,,,,21.38,,,,,,,,,,418,0.00
Theo Wease Jr.,2574335,WR,MIA,,,,,,,,,,,,,24.02,,,,,,,,,,419,0.00
Jeremiah Webb,2574386,WR,NE,,,,,,,,,,,,,,,,,,,,,,,420,0.00
Antwane Wells Jr.,2574429,WR,FA,,,,,,,,,,,,,,,,,,,,,,,421,0.00
David White Jr.,2573202,WR,FA,,,,,,,,,,,,,,,,,,,,,,,422,0.00
Ricky White III,2574578,WR,SEA,,,,,,,,,,,,,27.63,,,,,,,,,,423,0.00
Kristian Wilkerson,2565480,WR,TEN,,,,,,,,,,,,,22.79,,,,,,,,,,424,0.00
Mario Williams,2574284,WR,FA,,,,,,,,,,,,,,,,,,,,,,,425,0.00
Mike Williams,2558846,WR,FA,,,,,,,,,,,,,,,,,,,,,,,426,0.00
Seth Williams,2566052,WR,FA,,,,,,,,,,,,,,,,,,,,,,,427,0.00
Johnny Wilson,2572399,WR,PHI,,,,,,,,,,,,,21.38,,,,,,,,,,428,0.00
Pokey Wilson,2571542,WR,FA,,,,,,,,,,,,,,,,,,,,,,,429,0.00
Juwann Winfree,2562956,WR,FA,,,,,,,,,,,,,,,,,,,,,,,430,0.00
Mike Woods,2567481,WR,FA,,,,,,,,,,,,,,,,,,,,,,,431,0.00
Robert Woods,2540169,WR,FA,,,,,,,,,,,,,,,,,,,,,,,432,0.00
Winston Wright,2574642,WR,FA,,,,,,,,,,,,,,,,,,,,,,,433,0.00
DeAndre Carter,2553502,WR,CLE,,,,,,,,,,,,1,30.69,,,,,,,,,,434,-1.00
Britain Covey,2568066,WR,PHI,,,,,,,,,,,,1,21.38,,,,,,,,,,435,-1.00
Jalen Cropper,2570870,WR,DAL,,,,,,,,,,,,1,31.89,,,,,,,,,,436,-1.00
Mecole Hardman,2562580,WR,BUF,,,,,,,,,,,,1,23.75,,,,,1,,,,,437,-2.00
Xavier Gipson,2570614,WR,PHI,,,,,,2,6,,,,,3,21.38,,2,2,2,2,100,,,,438,-2.90
LaJohntay Wester,2573954,WR,BAL,,,,,,,,,,,,2,31.00,,,,,,,,,,439,-4.00
Ke'Shawn Williams,2574505,WR,PIT,,,,,,,,,,,,2,29.26,,,,,,,,,,440,-4.00
Jamal Agnew,2558821,WR,ATL,,,,,,,,,,,,3,24.18,,,,,,,,,,441,-5.00
Myles Price,2574357,WR,MIN,,,,,,,,,,,,4,31.09,,,,,,,,,,442,-8.00
