PlayerName,PlayerId,Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Josh Pearson,2565240,WR,FA,,,,,,,,,,,,,,,,,,,,,,,264,0.00
Donovan Peoples-Jones,2563803,WR,CLE,,,,,,,,,,,,,6.62,,,,,,,,,,265,0.00
Dante Pettis,2560836,WR,NYG,,,,,,,,,,,,,6.30,,,,,,,,,,266,0.00
De'Mornay Pierson-El,2561390,WR,DEN,,,,,,,,,,,,,,,,,,,,,,,267,0.00
Michael Pittman,2564136,WR,IND,,,,,,,,,,,,,,,,,,,,,,,268,0.00
Brandon Powell,2561261,WR,LA,,,,,,,,,,,,,,,,,,,,,,,269,0.00
Cornell Powell,2566187,WR,KC,,,,,,,,,,,,,11.14,,,,,,,,,,270,0.00
Byron Pringle,2560844,WR,KC,,,,,,,,,,,,,11.14,,,,,,,,,,271,0.00
James Proche,2563572,WR,BAL,,,,,,,,,,,,,11.15,,,,,,,,,,272,0.00
Austin Proehl,2561160,WR,FA,,,,,,,,,,,,,,,,,,,,,,,273,0.00
Blake Proehl,2567019,WR,MIN,,,,,,,,,,,,,7.46,,,,,,,,,,274,0.00
Trey Quinn,2560847,WR,FA,,,,,,,,,,,,,,,,,,,,,,,275,0.00
Damion Ratley,2561054,WR,FA,,,,,,,,,,,,,,,,,,,,,,,276,0.00
Jalen Reagor,2564850,WR,PHI,,,,,,,,,,,,,10.69,,,,,,,,,,277,0.00
Joe Reed,2565069,WR,LAC,,,,,,,,,,,,,9.41,,,,,,,,,,278,0.00
Hunter Renfrow,2562712,WR,LV,,,,,,,,,,,,,12.10,,,,,,,,,,279,0.00
A.J. Richardson,2563019,WR,FA,,,,,,,,,,,,,,,,,,,,,,,280,0.00
Calvin Ridley,2560854,WR,ATL,,,,,,,,,,,,,6.86,,,,,,,,,,281,0.00
Riley Ridley,2562713,WR,FA,,,,,,,,,,,,,,,,,,,,,,,282,0.00
Darece Roberson Jr,2565771,WR,FA,,,,,,,,,,,,,,,,,,,,,,,283,0.00
Amari Rodgers,2566091,WR,GB,,,,,,,,,,,,,10.62,,,,,,,,,,284,0.00
Chester Rogers,2556396,WR,TEN,,,,,,,,,,,,,11.06,,,,,,,,,,285,0.00
John Ross,2558010,WR,NYG,,,,,,,,,,,,,6.30,,,,,,,,,,286,0.00
Chris Rowland,2563524,WR,TEN,,,,,,,,,,,,,11.06,,,,,,,,,,287,0.00
Henry Ruggs III,2564433,WR,FA,,,,,,,,,,,,,,,,,,,,,,,288,0.00
Deebo Samuel,2562721,WR,SF,,,,,,,,,,,,,,,,,,,,,,,289,0.00
Dalton Schoen,2565078,WR,FA,,,,,,,,,,,,,,,,,,,,,,,290,0.00
Anthony Schwartz,2565986,WR,CLE,,,,,,,,,,,,,6.62,,,,,,,,,,291,0.00
Caleb Scott,2561270,WR,FA,,,,,,,,,,,,,,,,,,,,,,,292,0.00
Mathew Sexton,2565792,WR,FA,,,,,,,,,,,,,,,,,,,,,,,293,0.00
Tajae Sharpe,2555317,WR,ATL,,,,,,,,,,,,,6.86,,,,,,,,,,294,0.00
Laviska Shenault Jr.,2564232,WR,JAX,,,,,,,,,,,,,9.63,,,,,,,,,,295,0.00
Trent Sherfield,2561272,WR,SF,,,,,,,,,,,,,,,,,,,,,,,296,0.00
David Sills,2562732,WR,NYG,,,,,,,,,,,,,6.30,,,,,,,,,,297,0.00
Tyler Simmons,2564091,WR,FA,,,,,,,,,,,,,,,,,,,,,,,298,0.00
Micah Simon,2565576,WR,FA,,,,,,,,,,,,,,,,,,,,,,,299,0.00
Cam Sims,2561067,WR,WAS,,,,,,,,,,,,,11.35,,,,,,,,,,300,0.00
Steven Sims,2563033,WR,PIT,,,,,,,,,,,,,8.79,,,,,,,,,,301,0.00
Ben Skowronek,2566247,WR,LA,,,,,,,,,,,,,,,,,,,,,,,302,0.00
Darius Slayton,2562736,WR,NYG,,,,,,,,,,,,,6.30,,,,,,,,,,303,0.00
DeVonta Smith,2566409,WR,PHI,,,,,,,,,,,,,10.69,,,,,,,,,,304,0.00
Jeff Smith,2562845,WR,NYJ,,,,,,,,,,,,,,,,,,,,,,,305,0.00
Shi Smith,2565908,WR,CAR,,,,,,,,,,,,,,,,,,,,,,,306,0.00
Tre'Quan Smith,2560878,WR,NO,,,,,,,,,,,,,6.93,,,,,,,,,,307,0.00
Vyncint Smith,2561427,WR,NYJ,,,,,,,,,,,,,,,,,,,,,,,308,0.00
Ihmir Smith-Marsette,2566319,WR,MIN,,,,,,,,,,,,,7.46,,,,,,,,,,309,0.00
Diontae Spencer,2550734,WR,DEN,,,,,,,,,,,,,,,,,,,,,,,310,0.00
Amon-Ra St. Brown,2566073,WR,DET,,,,,,,,,,,,,11.39,,,,,,,,,,311,0.00
Equanimeous St. Brown,2560883,WR,GB,,,,,,,,,,,,,10.62,,,,,,,,,,312,0.00
Marquez Stevenson,2565878,WR,BUF,,,,,,,,,,,,,8.49,,,,,,,,,,313,0.00
Kenny Stills,2540202,WR,NO,,,,,,,,,,,,,6.93,,,,,,,,,,314,0.00
Dillon Stoner,2565663,WR,LV,,,,,,,,,,,,,12.10,,,,,,,,,,315,0.00
Eli Stove,2566520,WR,FA,,,,,,,,,,,,,,,,,,,,,,,316,0.00
Mike Strachan,2565615,WR,IND,,,,,,,,,,,,,,,,,,,,,,,317,0.00
Courtland Sutton,2560888,WR,DEN,,,,,,,,,,,,,,,,,,,,,,,318,0.00
Freddie Swain,2565195,WR,SEA,,,,,,,,,,,,,12.66,,,,,,,,,,319,0.00
Ryan Switzer,2557960,WR,CLE,,,,,,,,,,,,,6.62,,,,,,,,,,320,0.00
Donte Sylencieux,2566626,WR,FA,,,,,,,,,,,,,,,,,,,,,,,321,0.00
Auden Tate,2560890,WR,CIN,,,,,,,,,,,,,9.72,,,,,,,,,,322,0.00
Khalil Tate,2564859,WR,FA,,,,,,,,,,,,,,,,,,,,,,,323,0.00
Malik Taylor,2562995,WR,GB,,,,,,,,,,,,,10.62,,,,,,,,,,324,0.00
Trent Taylor,2558202,WR,CIN,,,,,,,,,,,,,9.72,,,,,,,,,,325,0.00
Tamorrion Terry,2567130,WR,FA,,,,,,,,,,,,,,,,,,,,,,,326,0.00
De'Anthony Thomas,2543638,WR,FA,,,,,,,,,,,,,,,,,,,,,,,327,0.00
Cody Thompson,2562759,WR,SEA,,,,,,,,,,,,,12.66,,,,,,,,,,328,0.00
Kadarius Toney,2566376,WR,NYG,,,,,,,,,,,,,6.30,,,,,,,,,,329,0.00
DJ Turner,2565666,WR,LV,,,,,,,,,,,,,12.10,,,,,,,,,,330,0.00
Malik Turner,2561671,WR,DAL,,,,,,,,,,,,,10.28,,,,,,,,,,331,0.00
John Ursua,2562960,WR,SEA,,,,,,,,,,,,,12.66,,,,,,,,,,332,0.00
Marquez Valdes-Scantling,2560907,WR,GB,,,,,,,,,,,,,10.62,,,,,,,,,,333,0.00
Tyler Vaughns,2565618,WR,PIT,,,,,,,,,,,,,8.79,,,,,,,,,,334,0.00
Ben Victor,2564781,WR,BAL,,,,,,,,,,,,,11.15,,,,,,,,,,335,0.00
Jaylen Waddle,2566292,WR,MIA,,,,,,,,,,,,,12.19,,,,,,,,,,336,0.00
Tre Walker,2566650,WR,FA,,,,,,,,,,,,,,,,,,,,,,,337,0.00
Tylan Wallace,2565857,WR,BAL,,,,,,,,,,,,,11.15,,,,,,,,,,338,0.00
Greg Ward,2559278,WR,PHI,,,,,,,,,,,,,10.69,,,,,,,,,,339,0.00
JoJo Ward,2564946,WR,FA,,,,,,,,,,,,,,,,,,,,,,,340,0.00
James Washington,2560920,WR,PIT,,,,,,,,,,,,,8.79,,,,,,,,,,341,0.00
Scotty Washington,2563743,WR,FA,,,,,,,,,,,,,,,,,,,,,,,342,0.00
Quez Watkins,2564880,WR,PHI,,,,,,,,,,,,,10.69,,,,,,,,,,343,0.00
Justin Watson,2560051,WR,TB,,,,,,,,,,,,,10.96,,,,,,,,,,344,0.00
Jester Weah,2560922,WR,FA,,,,,,,,,,,,,,,,,,,,,,,345,0.00
Nsimba Webster,2563316,WR,CHI,,,,,,,,,,,,,11.04,,,,,,,,,,346,0.00
Antoine Wesley,2562779,WR,ARI,,,,,,,,,,,,,13.09,,,,,,,,,,347,0.00
Dede Westbrook,2557895,WR,MIN,,,,,,,,,,,,,7.46,,,,,,,,,,348,0.00
Nick Westbrook-Ikhine,2565477,WR,TEN,,,,,,,,,,,,,11.06,,,,,,,,,,349,0.00
Cody White,2564313,WR,PIT,,,,,,,,,,,,,8.79,,,,,,,,,,350,0.00
Kevin White,2553432,WR,NO,,,,,,,,,,,,,6.93,,,,,,,,,,351,0.00
Isaac Whitney,2559008,WR,FA,,,,,,,,,,,,,,,,,,,,,,,352,0.00
Kristian Wilkerson,2565480,WR,NE,,,,,,,,,,,,,5.88,,,,,,,,,,353,0.00
Chad Williams,2558208,WR,FA,,,,,,,,,,,,,,,,,,,,,,,354,0.00
Duke Williams,2556836,WR,FA,,,,,,,,,,,,,,,,,,,,,,,355,0.00
Preston Williams,2562805,WR,MIA,,,,,,,,,,,,,12.19,,,,,,,,,,356,0.00
Seth Williams,2566052,WR,DEN,,,,,,,,,,,,,,,,,,,,,,,357,0.00
Tyrell Williams,2553913,WR,FA,,,,,,,,,,,,,,,,,,,,,,,358,0.00
Derrick Willies,2561470,WR,FA,,,,,,,,,,,,,,,,,,,,,,,359,0.00
Albert Wilson,2550272,WR,MIA,,,,,,,,,,,,,12.19,,,,,,,,,,360,0.00
Ced Wilson,2560936,WR,DAL,,,,,,,,,,,,,10.28,,,,,,,,,,361,0.00
Javon Wims,2560939,WR,LV,,,,,,,,,,,,,12.10,,,,,,,,,,362,0.00
Juwann Winfree,2562956,WR,GB,,,,,,,,,,,,,10.62,,,,,,,,,,363,0.00
Isaiah Wright,2565316,WR,FA,,,,,,,,,,,,,,,,,,,,,,,364,0.00
Olamide Zaccheaus,2562808,WR,ATL,,,,,,,,,,,,,6.86,,,,,,,,,,365,0.00
Isaiah Zuber,2564658,WR,FA,,,,,,,,,,,,,,,,,,,,,,,366,0.00
Brandon Zylstra,2560243,WR,CAR,,,,,,,,,,,,,,,,,,,,,,,367,0.00
Kalif Raymond,2556661,WR,DET,,,,-1,,1,12,,,,,5,11.39,1,1,2,1,1,100,,,,368,-0.20
Isaiah McKenzie,2558129,WR,BUF,,,,4,,4,29,,,,,6,8.49,1,4,5,4,13,31,1,,,369,-0.30
Andre Roberts,497320,WR,LAC,,,,,,1,12,,,,,4,9.41,,1,1,1,4,25,1,,,370,-4.30
